txn_id,customer_id,txn_type,amount,txn_time,status
TXN0000362,CUST00241,deposit,40880.82,2025-08-14 20:06:02,success
TXN0000363,CUST00241,deposit,6649.25,2024-12-12 08:23:02,success
TXN0000364,CUST00241,withdrawal,42465.99,2025-09-09 09:03:02,success
TXN0000365,CUST00241,deposit,8112.77,2024-12-29 14:14:02,success
TXN0000366,CUST00241,online purchase,28962.69,2024-12-04 09:44:02,success
TXN0000367,CUST00392,deposit,39143.75,2025-07-14 14:44:02,success
TXN0000368,CUST00392,deposit,18188.07,2025-08-18 23:34:02,success
TXN0000369,CUST00392,transfer,34516.13,2025-06-30 13:35:02,success
TXN0000370,CUST00392,deposit,44251.65,2025-10-14 01:40:02,failed
TXN0000371,CUST00392,withdrawal,3088.73,2025-06-18 11:22:02,success
TXN0000372,CUST00392,deposit,25192.83,2025-08-28 18:20:02,success
TXN0000373,CUST00392,withdrawal,4085.25,2025-01-09 05:13:02,success
TXN0000374,CUST00410,withdrawal,15614.31,2025-06-21 06:39:02,success
TXN0000375,CUST00410,ATM withdrawal,44819.43,2025-07-29 09:30:02,success
TXN0000376,CUST00410,online purchase,8675.31,2025-08-07 23:08:02,success
TXN0000377,CUST00410,transfer,46144.75,2025-05-26 21:06:02,success
TXN0000378,CUST00410,transfer,45234.89,2025-09-25 05:40:02,success
TXN0000379,CUST00410,online fraud,50779.64,2025-05-08 18:43:02,success
TXN0000380,CUST00410,withdrawal,25985.4,2025-05-17 11:11:02,success
TXN0000381,CUST00410,ATM withdrawal,20815.17,2024-11-25 16:46:02,failed
TXN0000382,CUST00410,deposit,10682.41,2025-09-09 14:09:02,success
TXN0000383,CUST00410,ATM withdrawal,11024.05,2025-09-15 03:42:02,failed
TXN0000384,CUST00410,transfer,11332.59,2025-01-18 07:26:02,success
TXN0000385,CUST00410,online fraud,82365.1,2025-04-25 22:14:02,failed
TXN0000386,CUST00410,transfer,27474.59,2025-05-21 11:35:02,success
TXN0000387,CUST00410,online fraud,126320.57,2025-07-13 14:43:02,failed
TXN0000388,CUST00362,ATM withdrawal,44791.28,2025-03-14 17:28:02,success
TXN0000389,CUST00362,transfer,906.72,2025-05-22 04:51:02,success
TXN0000390,CUST00362,ATM withdrawal,8049.64,2025-09-03 09:19:02,success
TXN0000391,CUST00362,online fraud,107386.67,2025-02-10 18:53:02,failed
TXN0000392,CUST00362,withdrawal,38024.53,2024-11-15 14:53:02,success
TXN0000393,CUST00362,transfer,5089.13,2025-02-24 22:21:02,success
TXN0000394,CUST00362,transfer,28861.92,2025-05-05 08:16:02,success
TXN0000395,CUST00362,online fraud,91635.31,2025-04-24 14:30:02,success
TXN0000396,CUST00362,deposit,18972.17,2025-03-28 23:08:02,success
TXN0000397,CUST00362,withdrawal,15868.6,2024-12-19 18:35:02,success
TXN0000398,CUST00362,transfer,7410.19,2025-01-23 20:15:02,success
TXN0000399,CUST00362,transfer,23577.08,2025-03-25 07:31:02,success
TXN0000400,CUST00362,deposit,34446.57,2025-08-30 08:03:02,success
TXN0000401,CUST00362,ATM withdrawal,27113.35,2024-12-18 03:43:02,success
TXN0000402,CUST00362,ATM withdrawal,24535.08,2025-01-04 05:14:02,success
TXN0000403,CUST00362,transfer,34122.54,2025-08-17 18:37:02,success
TXN0000404,CUST00362,transfer,14275.15,2025-05-26 11:17:02,success
TXN0000405,CUST00362,online purchase,38314.03,2025-10-29 02:07:02,success
TXN0000406,CUST00362,online fraud,72223.53,2024-11-16 01:13:02,failed
TXN0000407,CUST00362,deposit,17273.61,2025-08-09 08:39:02,success
TXN0000408,CUST00362,withdrawal,24572.4,2025-05-26 01:17:02,success
TXN0000409,CUST00362,online purchase,44783.92,2025-06-23 10:13:02,success
TXN0000410,CUST00362,online fraud,141364.23,2025-06-11 03:02:02,failed
TXN0000411,CUST00362,online fraud,121223.36,2025-06-26 02:01:02,success
TXN0000412,CUST00362,ATM withdrawal,6298.26,2025-10-12 15:19:02,success
TXN0000413,CUST00362,online fraud,136124.33,2025-11-03 09:34:02,success
TXN0000414,CUST00362,online purchase,20104.85,2025-03-21 01:46:02,success
TXN0000415,CUST00242,online fraud,176276.65,2025-06-27 19:07:02,failed
TXN0000416,CUST00242,online fraud,194118.59,2025-02-14 17:29:02,success
TXN0000417,CUST00242,transfer,25740.01,2025-01-24 13:27:02,success
TXN0000418,CUST00242,ATM withdrawal,47928.55,2025-01-01 22:57:02,success
TXN0000419,CUST00242,online purchase,39432.79,2025-07-27 15:35:02,success
TXN0000420,CUST00242,online fraud,130854.08,2025-08-15 13:34:02,success
TXN0000421,CUST00242,ATM withdrawal,18714.18,2025-05-29 23:58:02,success
TXN0000422,CUST00242,deposit,46333.15,2025-04-18 12:33:02,success
TXN0000423,CUST00242,transfer,42998.81,2024-11-20 01:27:02,success
TXN0000424,CUST00242,online purchase,43310.88,2025-10-25 16:41:02,success
TXN0000425,CUST00242,online purchase,4373.72,2024-12-23 13:32:02,success
TXN0000426,CUST00242,withdrawal,21818.03,2025-09-27 04:22:02,failed
TXN0000427,CUST00242,transfer,25845.77,2024-12-01 19:09:02,success
TXN0000428,CUST00242,online purchase,40136.45,2024-11-23 14:27:02,success
TXN0000429,CUST00242,online purchase,20628.32,2025-06-20 17:11:02,success
TXN0000430,CUST00242,transfer,3164.86,2025-06-06 11:59:02,success
TXN0000431,CUST00242,ATM withdrawal,7214.22,2025-02-19 13:11:02,failed
TXN0000432,CUST00242,deposit,2035.53,2025-08-05 22:19:02,success
TXN0000433,CUST00242,withdrawal,10178.99,2025-05-26 20:15:02,success
TXN0000434,CUST00242,ATM withdrawal,16677.69,2025-03-25 23:54:02,success
TXN0000435,CUST00242,online purchase,45261.24,2025-02-12 00:28:02,success
TXN0000436,CUST00242,online fraud,127295.98,2025-01-29 23:25:02,failed
TXN0000437,CUST00242,withdrawal,2807.34,2025-05-10 13:02:02,success
TXN0000438,CUST00242,withdrawal,10203.62,2025-10-11 14:44:02,success
TXN0000439,CUST00242,ATM withdrawal,11059.16,2024-12-25 19:08:02,success
TXN0000440,CUST00242,ATM withdrawal,14562.9,2024-11-12 14:18:02,success
TXN0000441,CUST00242,ATM withdrawal,23855.02,2024-12-23 01:07:02,success
TXN0000442,CUST00242,deposit,37439.28,2025-10-18 13:55:02,success
TXN0000443,CUST00242,online purchase,18018.78,2025-05-09 08:19:02,success
TXN0000444,CUST00242,online purchase,6892.15,2025-01-23 23:55:02,success
TXN0000445,CUST00002,ATM withdrawal,12804.65,2025-06-09 15:34:02,success
TXN0000446,CUST00002,online purchase,25609.06,2025-05-26 03:10:02,success
TXN0000447,CUST00002,transfer,38114.41,2025-05-28 03:26:02,success
TXN0000448,CUST00002,transfer,36387.75,2025-04-23 20:50:02,success
TXN0000449,CUST00002,online purchase,8019.97,2025-01-02 04:39:02,success
TXN0000450,CUST00002,ATM withdrawal,15091.77,2025-01-18 13:32:02,success
TXN0000451,CUST00002,transfer,22922.07,2024-12-08 01:45:02,success
TXN0000452,CUST00002,transfer,18378.42,2025-03-31 20:28:02,success
TXN0000453,CUST00002,online fraud,85747.03,2025-06-29 22:05:02,success
TXN0000454,CUST00498,transfer,21357.56,2025-05-11 11:16:02,success
TXN0000455,CUST00498,ATM withdrawal,47298.86,2025-03-04 01:15:02,success
TXN0000456,CUST00498,withdrawal,8547.87,2025-03-10 21:17:02,success
TXN0000457,CUST00498,deposit,29016.44,2025-01-06 03:45:02,success
TXN0000458,CUST00498,online purchase,15569.68,2025-07-18 18:42:02,success
TXN0000459,CUST00498,transfer,33346.43,2024-12-28 00:26:02,success
TXN0000460,CUST00498,withdrawal,30545.44,2024-12-30 03:33:02,success
TXN0000461,CUST00498,withdrawal,46744.89,2025-10-08 15:22:02,success
TXN0000462,CUST00498,ATM withdrawal,47054.45,2025-03-13 06:25:02,failed
TXN0000463,CUST00498,transfer,29780.18,2025-04-12 18:33:02,success
TXN0000464,CUST00498,ATM withdrawal,43895.07,2025-04-23 02:17:02,success
TXN0000465,CUST00498,deposit,49523.41,2025-02-05 17:51:02,success
TXN0000466,CUST00498,deposit,12948.52,2025-06-13 02:56:02,success
TXN0000467,CUST00498,online purchase,31033.02,2025-05-01 01:23:02,success
TXN0000468,CUST00498,withdrawal,5607.75,2025-09-24 02:59:02,success
TXN0000469,CUST00498,withdrawal,7458.47,2025-03-29 23:35:02,success
TXN0000470,CUST00498,withdrawal,6164.59,2025-02-24 16:34:02,success
TXN0000471,CUST00498,transfer,30108.52,2025-06-25 21:40:02,success
TXN0000472,CUST00498,ATM withdrawal,358.47,2024-12-30 17:36:02,success
TXN0000473,CUST00498,withdrawal,34736.92,2025-10-29 04:18:02,success
TXN0000474,CUST00498,online purchase,35240.35,2025-05-04 18:57:02,success
TXN0000475,CUST00438,transfer,34000.67,2025-09-29 14:41:02,success
TXN0000476,CUST00438,deposit,12878.99,2025-04-08 23:09:02,success
TXN0000477,CUST00438,ATM withdrawal,16240.88,2025-07-01 07:20:02,success
TXN0000478,CUST00438,deposit,14729.62,2025-06-19 13:58:02,success
TXN0000479,CUST00438,withdrawal,19323.01,2025-01-22 20:46:02,success
TXN0000480,CUST00438,transfer,20156.21,2025-03-06 14:23:02,failed
TXN0000481,CUST00438,transfer,9616.31,2025-02-07 14:51:02,success
TXN0000482,CUST00438,online fraud,70807.33,2025-09-05 15:40:02,success
TXN0000483,CUST00438,deposit,8202.77,2025-08-31 18:11:02,success
TXN0000484,CUST00438,online purchase,45809.86,2025-05-10 08:44:02,failed
TXN0000485,CUST00438,withdrawal,970.44,2025-10-21 21:41:02,success
TXN0000486,CUST00438,online purchase,30909.14,2025-02-27 12:01:02,success
TXN0000487,CUST00438,deposit,35367.04,2025-08-20 17:48:02,success
TXN0000488,CUST00438,transfer,17926.41,2025-08-31 22:54:02,success
TXN0000489,CUST00438,ATM withdrawal,9887.6,2025-10-13 12:01:02,success
TXN0000490,CUST00438,online purchase,20152.09,2025-02-01 15:47:02,success
TXN0000491,CUST00438,transfer,3748.06,2025-03-11 06:26:02,success
TXN0000492,CUST00438,online purchase,7679.94,2025-07-21 22:29:02,success
TXN0000493,CUST00438,online fraud,64124.6,2025-01-27 11:49:02,success
TXN0000494,CUST00438,withdrawal,48863.2,2025-04-06 17:59:02,success
TXN0000495,CUST00438,ATM withdrawal,19227.23,2025-11-04 16:14:02,success
TXN0000496,CUST00438,online purchase,43685.64,2025-03-22 14:52:02,success
TXN0000497,CUST00438,ATM withdrawal,32855.75,2024-12-02 03:05:02,success
TXN0000498,CUST00438,ATM withdrawal,33342.79,2024-12-01 12:00:02,success
TXN0000499,CUST00438,deposit,17590.83,2025-04-30 09:02:02,success
TXN0000500,CUST00438,deposit,3692.29,2025-10-24 07:17:02,success
TXN0000501,CUST00243,deposit,46904.56,2024-12-26 14:10:02,success
TXN0000502,CUST00243,transfer,16833.35,2025-05-19 19:47:02,success
TXN0000503,CUST00243,deposit,22039.16,2025-06-24 00:02:02,success
TXN0000504,CUST00243,deposit,21315.23,2025-06-16 22:10:02,success
TXN0000505,CUST00243,withdrawal,7435.65,2024-12-20 04:30:02,success
TXN0000506,CUST00243,online purchase,8630.38,2025-05-12 06:21:02,success
TXN0000507,CUST00243,ATM withdrawal,33643.65,2025-02-13 17:23:02,success
TXN0000508,CUST00243,deposit,23745.0,2025-05-06 16:00:02,success
TXN0000509,CUST00243,transfer,26177.47,2025-02-17 22:42:02,success
TXN0000510,CUST00243,ATM withdrawal,16431.68,2024-11-16 20:50:02,success
TXN0000511,CUST00243,withdrawal,30755.77,2025-10-06 18:04:02,success
TXN0000512,CUST00243,online purchase,26292.8,2025-10-14 02:43:02,success
TXN0000513,CUST00031,online fraud,91674.83,2025-05-16 21:47:02,success
TXN0000514,CUST00031,deposit,29368.46,2025-10-09 06:24:02,success
TXN0000515,CUST00031,deposit,19587.41,2025-11-09 03:26:02,failed
TXN0000516,CUST00031,ATM withdrawal,35535.78,2025-03-10 10:13:02,success
TXN0000517,CUST00031,ATM withdrawal,43281.6,2024-12-04 04:16:02,failed
TXN0000518,CUST00031,deposit,747.59,2024-11-27 03:24:02,success
TXN0000519,CUST00031,online purchase,42653.82,2025-10-06 15:11:02,success
TXN0000520,CUST00031,transfer,44546.95,2025-02-17 19:21:02,success
TXN0000521,CUST00031,online purchase,44896.92,2025-02-15 20:45:02,success
TXN0000522,CUST00031,deposit,8312.35,2025-02-06 13:09:02,success
TXN0000523,CUST00031,withdrawal,12853.18,2025-01-07 14:29:02,success
TXN0000524,CUST00031,online fraud,73334.73,2024-11-12 11:00:02,success
TXN0000525,CUST00031,online purchase,16857.04,2025-04-17 18:01:02,success
TXN0000526,CUST00031,online purchase,38679.8,2025-02-25 14:48:02,success
TXN0000527,CUST00031,online fraud,119926.41,2025-01-29 23:22:02,failed
TXN0000528,CUST00031,deposit,26087.5,2025-07-13 10:28:02,failed
TXN0000529,CUST00031,online fraud,130048.3,2025-04-16 23:23:02,failed
TXN0000530,CUST00031,online fraud,64717.76,2025-06-11 03:33:02,success
TXN0000531,CUST00031,withdrawal,46381.57,2024-12-23 05:54:02,success
TXN0000532,CUST00031,ATM withdrawal,47955.95,2025-10-05 05:35:02,success
TXN0000533,CUST00031,ATM withdrawal,16710.31,2025-05-02 21:41:02,success
TXN0000534,CUST00031,online fraud,178503.83,2025-04-06 09:39:02,failed
TXN0000535,CUST00031,transfer,39278.5,2025-09-24 20:54:02,success
TXN0000536,CUST00031,online purchase,1470.56,2025-06-23 17:34:02,success
TXN0000537,CUST00310,ATM withdrawal,37467.29,2025-02-02 06:53:02,success
TXN0000538,CUST00310,transfer,1816.11,2025-08-08 22:00:02,success
TXN0000539,CUST00310,ATM withdrawal,32068.49,2025-07-20 22:30:02,success
TXN0000540,CUST00310,withdrawal,25807.27,2025-10-27 22:05:02,success
TXN0000541,CUST00310,transfer,17421.87,2025-08-23 18:05:02,success
TXN0000542,CUST00310,transfer,37675.42,2025-05-08 18:44:02,success
TXN0000543,CUST00310,ATM withdrawal,37965.15,2025-08-10 09:11:02,success
TXN0000544,CUST00310,ATM withdrawal,19451.59,2025-03-06 04:39:02,success
TXN0000545,CUST00310,transfer,29046.51,2025-02-14 00:32:02,success
TXN0000546,CUST00310,ATM withdrawal,28750.94,2025-06-28 03:35:02,success
TXN0000547,CUST00310,online purchase,8153.27,2025-09-06 08:54:02,success
TXN0000548,CUST00310,online purchase,34951.64,2025-08-26 04:10:02,success
TXN0000549,CUST00310,online fraud,74635.01,2025-10-13 16:41:02,success
TXN0000550,CUST00310,online fraud,165070.11,2025-03-02 13:39:02,success
TXN0000551,CUST00439,deposit,14530.43,2025-03-05 18:03:02,success
TXN0000552,CUST00439,transfer,7042.17,2025-06-19 16:07:02,success
TXN0000553,CUST00439,deposit,7324.41,2025-02-21 19:15:02,success
TXN0000554,CUST00439,online purchase,43034.25,2025-06-10 16:06:02,success
TXN0000555,CUST00439,ATM withdrawal,11306.77,2024-12-23 09:14:02,success
TXN0000556,CUST00439,online purchase,7441.8,2025-06-09 07:43:02,success
TXN0000557,CUST00439,deposit,2845.99,2024-12-08 06:20:02,success
TXN0000558,CUST00439,transfer,24590.69,2025-01-27 09:33:02,success
TXN0000559,CUST00439,transfer,43018.47,2025-09-10 00:51:02,success
TXN0000560,CUST00439,deposit,26024.46,2025-04-26 12:54:02,success
TXN0000561,CUST00305,ATM withdrawal,41862.41,2025-05-04 16:00:02,success
TXN0000562,CUST00305,transfer,22157.52,2025-07-19 06:15:02,success
TXN0000563,CUST00305,online fraud,138925.95,2025-02-16 22:42:02,success
TXN0000564,CUST00305,online purchase,1460.5,2025-05-28 09:14:02,success
TXN0000565,CUST00305,online fraud,93407.93,2025-06-19 12:21:02,success
TXN0000566,CUST00305,transfer,23140.51,2025-03-23 08:17:02,success
TXN0000567,CUST00305,ATM withdrawal,33971.82,2025-09-12 12:05:02,success
TXN0000568,CUST00305,transfer,2369.8,2025-07-15 22:39:02,success
TXN0000569,CUST00305,withdrawal,14925.37,2025-10-19 07:13:02,success
TXN0000570,CUST00305,deposit,13032.15,2025-03-25 00:18:02,success
TXN0000571,CUST00305,transfer,39518.41,2025-09-20 16:29:02,success
TXN0000572,CUST00305,withdrawal,41840.61,2025-08-19 04:36:02,success
TXN0000573,CUST00305,online fraud,175498.98,2024-11-13 06:27:02,failed
TXN0000574,CUST00305,deposit,20486.28,2025-03-31 09:15:02,success
TXN0000575,CUST00305,online purchase,36671.39,2025-08-17 18:35:02,success
TXN0000576,CUST00305,transfer,47246.8,2025-03-31 14:32:02,success
TXN0000577,CUST00305,transfer,43590.76,2025-10-10 20:15:02,success
TXN0000578,CUST00305,withdrawal,4222.61,2025-11-07 13:16:02,success
TXN0000579,CUST00305,deposit,6300.03,2025-07-24 05:06:02,success
TXN0000580,CUST00305,ATM withdrawal,4459.03,2025-02-04 06:56:02,success
TXN0000581,CUST00305,withdrawal,130.14,2025-11-01 04:53:02,success
TXN0000582,CUST00305,ATM withdrawal,34726.52,2025-06-16 19:26:02,success
TXN0000583,CUST00305,withdrawal,15410.11,2025-06-14 19:00:02,success
TXN0000584,CUST00211,transfer,37843.88,2025-03-22 11:10:02,success
TXN0000585,CUST00211,online purchase,22837.64,2025-04-12 07:59:02,success
TXN0000586,CUST00211,ATM withdrawal,15727.2,2025-05-16 14:35:02,failed
TXN0000587,CUST00211,withdrawal,3325.4,2025-05-28 04:28:02,success
TXN0000588,CUST00211,ATM withdrawal,5950.09,2025-03-30 18:50:02,success
TXN0000589,CUST00211,ATM withdrawal,41617.29,2024-12-19 18:18:02,success
TXN0000590,CUST00211,deposit,17326.69,2025-10-08 04:43:02,success
TXN0000591,CUST00211,withdrawal,33161.03,2025-01-30 07:27:02,success
TXN0000592,CUST00211,transfer,32824.54,2025-05-14 22:36:02,success
TXN0000593,CUST00211,deposit,32333.51,2025-06-14 07:11:02,success
TXN0000594,CUST00211,online purchase,12810.17,2025-08-13 05:26:02,success
TXN0000595,CUST00211,withdrawal,31736.59,2025-09-01 00:43:02,success
TXN0000596,CUST00211,transfer,24860.93,2025-08-16 07:17:02,success
TXN0000597,CUST00211,online fraud,93683.53,2025-11-07 00:43:02,failed
TXN0000598,CUST00211,online fraud,83349.49,2025-01-18 15:09:02,failed
TXN0000599,CUST00211,online purchase,28096.97,2025-08-28 15:50:02,success
TXN0000600,CUST00211,ATM withdrawal,36321.18,2025-03-18 20:13:02,success
TXN0000601,CUST00211,online fraud,148519.09,2025-01-05 02:25:02,failed
TXN0000602,CUST00211,deposit,24406.28,2025-10-17 09:16:02,success
TXN0000603,CUST00211,withdrawal,5424.66,2025-06-14 06:06:02,success
TXN0000604,CUST00211,ATM withdrawal,24526.61,2025-08-29 18:35:02,success
TXN0000605,CUST00174,transfer,49677.09,2024-12-03 17:10:02,success
TXN0000606,CUST00174,online purchase,49832.05,2025-05-08 13:18:02,success
TXN0000607,CUST00174,online fraud,71651.48,2024-11-19 01:13:02,failed
TXN0000608,CUST00174,online fraud,124928.74,2025-05-10 19:41:02,failed
TXN0000609,CUST00174,online fraud,151287.67,2024-11-21 17:18:02,failed
TXN0000610,CUST00174,online fraud,104705.93,2025-01-06 09:28:02,success
TXN0000611,CUST00174,ATM withdrawal,27409.59,2025-01-05 21:44:02,success
TXN0000612,CUST00174,deposit,42346.37,2024-11-14 14:31:02,success
TXN0000613,CUST00174,online fraud,180036.13,2024-12-02 13:38:02,success
TXN0000614,CUST00174,ATM withdrawal,35766.24,2024-11-29 20:21:02,success
TXN0000615,CUST00174,online fraud,177975.31,2024-12-04 00:18:02,success
TXN0000616,CUST00174,withdrawal,49717.98,2025-05-17 19:19:02,success
TXN0000617,CUST00174,transfer,13756.77,2024-12-25 13:02:02,success
TXN0000618,CUST00174,ATM withdrawal,36610.0,2025-08-01 02:57:02,success
TXN0000619,CUST00174,transfer,43106.27,2025-08-22 13:44:02,success
TXN0000620,CUST00174,withdrawal,2319.79,2025-02-23 07:03:02,success
TXN0000621,CUST00174,online fraud,71795.99,2025-09-01 21:31:02,success
TXN0000622,CUST00174,withdrawal,47327.22,2025-05-25 17:39:02,success
TXN0000623,CUST00174,transfer,19806.6,2024-12-01 13:09:02,success
TXN0000624,CUST00174,ATM withdrawal,18466.79,2025-07-04 11:09:02,success
TXN0000625,CUST00174,online purchase,49220.42,2025-03-26 07:58:02,success
TXN0000626,CUST00174,online purchase,18419.45,2025-10-23 16:56:02,success
TXN0000627,CUST00382,withdrawal,37132.43,2025-04-07 12:31:02,success
TXN0000628,CUST00382,online purchase,44228.56,2024-12-24 20:26:02,success
TXN0000629,CUST00382,deposit,18887.16,2025-09-18 05:43:02,success
TXN0000630,CUST00382,ATM withdrawal,30948.66,2025-01-31 08:09:02,success
TXN0000631,CUST00382,ATM withdrawal,4583.44,2025-07-24 13:13:02,success
TXN0000632,CUST00382,online fraud,110725.2,2025-01-02 07:59:02,failed
TXN0000633,CUST00382,ATM withdrawal,7331.98,2025-06-10 12:56:02,success
TXN0000634,CUST00382,deposit,13690.34,2025-10-07 15:20:02,success
TXN0000635,CUST00382,online fraud,119167.02,2025-01-22 19:41:02,failed
TXN0000636,CUST00382,online fraud,80610.82,2025-08-10 10:50:02,failed
TXN0000637,CUST00382,deposit,31426.67,2025-05-19 06:22:02,success
